exchange_timestamp,mid_price,ask_price_1,ask_qty_1,bid_price_1,bid_qty_1,ask_price_2,ask_qty_2,bid_price_2,bid_qty_2,ask_price_3,ask_qty_3,bid_price_3,bid_qty_3,ask_price_4,ask_qty_4,bid_price_4,bid_qty_4,ask_price_5,ask_qty_5,bid_price_5,bid_qty_5,ask_price_6,ask_qty_6,bid_price_6,bid_qty_6,ask_price_7,ask_qty_7,bid_price_7,bid_qty_7,ask_price_8,ask_qty_8,bid_price_8,bid_qty_8,ask_price_9,ask_qty_9,bid_price_9,bid_qty_9,ask_price_10,ask_qty_10,bid_price_10,bid_qty_10
1784625822629000000,0.073495,0.0735,828018,0.07349,187691,0.07351,1413644,0.07348,1009362,0.07352,905959,0.07347,1029027,0.07353,1431596,0.07346,1768515,0.07354,941883,0.07345,1584360,0.07355,1007983,0.07344,1081094,0.07356,669576,0.07343,795438,0.07357,795458,0.07342,1031377,0.07358,917725,0.07341,900353,0.07359,650946,0.0734,935066
1784625822752000000,0.073495,0.0735,948891,0.07349,168699,0.07351,1413644,0.07348,958735,0.07352,912314,0.07347,1029027,0.07353,1431596,0.07346,1728705,0.07354,941883,0.07345,1584360,0.07355,994115,0.07344,1081094,0.07356,669576,0.07343,795438,0.07357,795458,0.07342,1031377,0.07358,917725,0.07341,900353,0.07359,650946,0.0734,935066
1784625823070000000,0.073485,0.07349,1540422,0.07348,186356,0.0735,1101046,0.07347,672345,0.07351,1502029,0.07346,1520696,0.07352,1149489,0.07345,1518127,0.07353,1338643,0.07344,1275300,0.07354,648647,0.07343,804752,0.07355,1004666,0.07342,1041576,0.07356,665947,0.07341,894613,0.07357,795105,0.0734,851049,0.07358,916202,0.07339,589332
1784625823164000000,0.073485,0.07349,1615243,0.07348,178728,0.0735,1094239,0.07347,671450,0.07351,1501959,0.07346,1520696,0.07352,1149489,0.07345,1518197,0.07353,1345378,0.07344,1275300,0.07354,648647,0.07343,804752,0.07355,1004666,0.07342,1043820,0.07356,665947,0.07341,894613,0.07357,795105,0.0734,851049,0.07358,916202,0.07339,589332
1784625823379000000,0.073485,0.07349,1544473,0.07348,569134,0.0735,1097664,0.07347,671450,0.07351,1501959,0.07346,1532507,0.07352,1149489,0.07345,1516737,0.07353,1345378,0.07344,1275300,0.07354,648647,0.07343,797938,0.07355,1004666,0.07342,1043820,0.07356,665947,0.07341,894613,0.07357,795105,0.0734,851049,0.07358,916202,0.07339,589332
1784625823510000000,0.073485,0.07349,1544542,0.07348,571121,0.0735,1097664,0.07347,671520,0.07351,1502438,0.07346,1532916,0.07352,1149489,0.07345,1516737,0.07353,1345378,0.07344,1275300,0.07354,648647,0.07343,797938,0.07355,1004666,0.07342,1043820,0.07356,665947,0.07341,894613,0.07357,795105,0.0734,851049,0.07358,916202,0.07339,589332
1784625823689000000,0.073485,0.07349,1544542,0.07348,571313,0.0735,1097734,0.07347,671520,0.07351,1548446,0.07346,1531538,0.07352,1149489,0.07345,1516737,0.07353,1345378,0.07344,1275300,0.07354,648647,0.07343,797938,0.07355,1004666,0.07342,1043820,0.07356,665947,0.07341,894613,0.07357,795105,0.0734,851049,0.07358,916202,0.07339,589332
1784625823799000000,0.073485,0.07349,1544542,0.07348,571313,0.0735,1097734,0.07347,671520,0.07351,1548446,0.07346,1524727,0.07352,1149489,0.07345,1516737,0.07353,1345378,0.07344,1275300,0.07354,648647,0.07343,804752,0.07355,1004666,0.07342,1043820,0.07356,665947,0.07341,894613,0.07357,795105,0.0734,851049,0.07358,916202,0.07339,589332
1784625823927000000,0.073485,0.07349,1544542,0.07348,605210,0.0735,1097734,0.07347,689074,0.07351,1548446,0.07346,1524727,0.07352,1149489,0.07345,1516737,0.07353,1345378,0.07344,1275300,0.07354,648647,0.07343,804752,0.07355,1004666,0.07342,1043820,0.07356,665947,0.07341,894613,0.07357,795105,0.0734,851049,0.07358,918920,0.07339,589332
1784625824026000000,0.073485,0.07349,1257590,0.07348,605210,0.0735,1099512,0.07347,689074,0.07351,1550946,0.07346,1531538,0.07352,1190223,0.07345,1516737,0.07353,1345378,0.07344,1275300,0.07354,648647,0.07343,797938,0.07355,1004666,0.07342,1043820,0.07356,665947,0.07341,900642,0.07357,795105,0.0734,851049,0.07358,918920,0.07339,589332
1784625824177000000,0.073485,0.07349,1253687,0.07348,609780,0.0735,1111920,0.07347,689969,0.07351,1550946,0.07346,1530644,0.07352,1190223,0.07345,1516737,0.07353,1345378,0.07344,1275300,0.07354,648647,0.07343,797938,0.07355,1004666,0.07342,1043820,0.07356,665947,0.07341,900642,0.07357,782619,0.0734,851049,0.07358,918920,0.07339,589332
1784625824281000000,0.073485,0.07349,1253687,0.07348,609780,0.0735,1111920,0.07347,689969,0.07351,1550946,0.07346,1530644,0.07352,1326305,0.07345,1517632,0.07353,1209315,0.07344,1275300,0.07354,648647,0.07343,797938,0.07355,1004666,0.07342,1041576,0.07356,665947,0.07341,900642,0.07357,782619,0.0734,851049,0.07358,918920,0.07339,589332
1784625824347000000,0.073485,0.07349,1246431,0.07348,610675,0.0735,1111920,0.07347,689074,0.07351,1543693,0.07346,1530644,0.07352,1334154,0.07345,1517632,0.07353,1209315,0.07344,1275300,0.07354,667262,0.07343,797938,0.07355,1004666,0.07342,1041576,0.07356,684557,0.07341,900642,0.07357,782619,0.0734,851049,0.07358,918920,0.07339,589332
1784625824664000000,0.073485,0.07349,1162289,0.07348,610744,0.0735,1112818,0.07347,689074,0.07351,1550039,0.07346,1531539,0.07352,1326943,0.07345,1517632,0.07353,1210879,0.07344,1273056,0.07354,667262,0.07343,797938,0.07355,1004666,0.07342,1041576,0.07356,682286,0.07341,900642,0.07357,782619,0.0734,851049,0.07358,918920,0.07339,589332
1784625824861000000,0.073485,0.07349,1162358,0.07348,610744,0.0735,1119174,0.07347,689074,0.07351,1543684,0.07346,1500659,0.07352,1326943,0.07345,1517632,0.07353,1222174,0.07344,1273056,0.07354,667262,0.07343,797938,0.07355,1004666,0.07342,1041576,0.07356,665947,0.07341,900642,0.07357,782619,0.0734,851049,0.07358,918920,0.07339,589332
1784625824990000000,0.073485,0.07349,1162358,0.07348,606093,0.0735,1119174,0.07347,689074,0.07351,1543684,0.07346,1500659,0.07352,1333297,0.07345,1517632,0.07353,1222174,0.07344,1273056,0.07354,650919,0.07343,797938,0.07355,1004666,0.07342,1041576,0.07356,665947,0.07341,900642,0.07357,782619,0.0734,851049,0.07358,918920,0.07339,589332
1784625825107000000,0.073485,0.07349,1163269,0.07348,606093,0.0735,1113418,0.07347,689074,0.07351,1544594,0.07346,1500659,0.07352,1333297,0.07345,1517261,0.07353,1222174,0.07344,1273056,0.07354,648647,0.07343,797938,0.07355,1004666,0.07342,1041798,0.07356,665947,0.07341,900642,0.07357,782619,0.0734,851049,0.07358,918920,0.07339,589332
1784625825209000000,0.073485,0.07349,1163275,0.07348,605126,0.0735,1113418,0.07347,689969,0.07351,1544594,0.07346,1500659,0.07352,1333297,0.07345,1517261,0.07353,1222174,0.07344,1273056,0.07354,648647,0.07343,797938,0.07355,1004666,0.07342,1041798,0.07356,665947,0.07341,900642,0.07357,782619,0.0734,851049,0.07358,918920,0.07339,589332
1784625825369000000,0.073485,0.07349,1163275,0.07348,601525,0.0735,1113418,0.07347,685291,0.07351,1544594,0.07346,1496142,0.07352,1333297,0.07345,1512917,0.07353,1222174,0.07344,1273056,0.07354,648647,0.07343,797938,0.07355,1004666,0.07342,1041798,0.07356,665947,0.07341,900642,0.07357,782619,0.0734,851049,0.07358,918920,0.07339,589332
1784625825451000000,0.073485,0.07349,1168441,0.07348,601525,0.0735,1119759,0.07347,685291,0.07351,1550366,0.07346,1496142,0.07352,1340057,0.07345,1512917,0.07353,1222174,0.07344,1273056,0.07354,648647,0.07343,797938,0.07355,1004666,0.07342,1041798,0.07356,665947,0.07341,900642,0.07357,782619,0.0734,851049,0.07358,918920,0.07339,589332
1784625825586000000,0.073485,0.07349,1174797,0.07348,603408,0.0735,1113403,0.07347,685291,0.07351,1550366,0.07346,1496142,0.07352,1340057,0.07345,1512917,0.07353,1222174,0.07344,1273056,0.07354,648647,0.07343,797938,0.07355,1004666,0.07342,1041798,0.07356,665947,0.07341,900642,0.07357,782619,0.0734,851049,0.07358,918920,0.07339,589332
1784625825664000000,0.073485,0.07349,1174797,0.07348,603408,0.0735,1113403,0.07347,685291,0.07351,1556720,0.07346,1496142,0.07352,1340057,0.07345,1512917,0.07353,1210888,0.07344,1273056,0.07354,648647,0.07343,797938,0.07355,1004666,0.07342,1041798,0.07356,665947,0.07341,900642,0.07357,782619,0.0734,851049,0.07358,918920,0.07339,589332
1784625825759000000,0.073485,0.07349,1241720,0.07348,603408,0.0735,1113403,0.07347,685291,0.07351,1556720,0.07346,1496142,0.07352,1340057,0.07345,1512917,0.07353,1210888,0.07344,1273056,0.07354,648647,0.07343,797938,0.07355,1004666,0.07342,1041798,0.07356,665947,0.07341,900642,0.07357,782619,0.0734,851049,0.07358,918920,0.07339,589332
1784625826690000000,0.073485,0.07349,1243797,0.07348,215669,0.0735,1147943,0.07347,684396,0.07351,1556720,0.07346,1240198,0.07352,1340057,0.07345,1512917,0.07353,1210888,0.07344,1273056,0.07354,648647,0.07343,800167,0.07355,1004666,0.07342,1041798,0.07356,665947,0.07341,900573,0.07357,782619,0.0734,851118,0.07358,918920,0.07339,589332
1784625826942000000,0.073485,0.07349,1174797,0.07348,250180,0.0735,1147943,0.07347,684396,0.07351,1556720,0.07346,1502440,0.07352,1340057,0.07345,1512917,0.07353,1210888,0.07344,1273056,0.07354,648647,0.07343,800167,0.07355,1004666,0.07342,1041798,0.07356,665947,0.07341,900642,0.07357,782619,0.0734,851049,0.07358,918920,0.07339,589332
1784625827013000000,0.073485,0.07349,1174797,0.07348,273413,0.0735,1147943,0.07347,684396,0.07351,1556720,0.07346,1502440,0.07352,1340057,0.07345,1512917,0.07353,1210888,0.07344,1273056,0.07354,648647,0.07343,800167,0.07355,1004666,0.07342,1041798,0.07356,665947,0.07341,900642,0.07357,782619,0.0734,851049,0.07358,918920,0.07339,589332
1784625827149000000,0.073485,0.07349,1174797,0.07348,273344,0.0735,1147943,0.07347,684396,0.07351,1556720,0.07346,1502440,0.07352,1340057,0.07345,1512917,0.07353,1210888,0.07344,1273056,0.07354,648647,0.07343,800167,0.07355,1004666,0.07342,1041798,0.07356,665947,0.07341,900642,0.07357,782619,0.0734,851049,0.07358,918920,0.07339,589332
1784625827282000000,0.073485,0.07349,1174981,0.07348,273344,0.0735,1147943,0.07347,684396,0.07351,1556720,0.07346,1502440,0.07352,1340057,0.07345,1512917,0.07353,1210888,0.07344,1273056,0.07354,648647,0.07343,800167,0.07355,1004666,0.07342,1041798,0.07356,665947,0.07341,900642,0.07357,782619,0.0734,851049,0.07358,918920,0.07339,589332
1784625827433000000,0.073485,0.07349,1174912,0.07348,273344,0.0735,1147943,0.07347,684396,0.07351,1556720,0.07346,1541371,0.07352,1340057,0.07345,1512917,0.07353,1210888,0.07344,1273056,0.07354,648647,0.07343,800167,0.07355,1004666,0.07342,1041798,0.07356,665947,0.07341,900642,0.07357,782619,0.0734,851049,0.07358,918920,0.07339,589332
1784625827569000000,0.073485,0.07349,1175003,0.07348,273343,0.0735,1147943,0.07347,684396,0.07351,1556720,0.07346,1541371,0.07352,1340057,0.07345,1512917,0.07353,1210888,0.07344,1273056,0.07354,648647,0.07343,800167,0.07355,1004666,0.07342,1041798,0.07356,665947,0.07341,900642,0.07357,782619,0.0734,851049,0.07358,918920,0.07339,589332
1784625827657000000,0.073485,0.07349,1175090,0.07348,273343,0.0735,1147943,0.07347,684396,0.07351,1556720,0.07346,1541371,0.07352,1340057,0.07345,1512917,0.07353,1210888,0.07344,1273056,0.07354,648647,0.07343,800167,0.07355,1004666,0.07342,1041798,0.07356,665947,0.07341,900642,0.07357,782619,0.0734,851049,0.07358,918920,0.07339,589332
1784625828076000000,0.073485,0.07349,1175090,0.07348,271697,0.0735,1147943,0.07347,684396,0.07351,1556720,0.07346,1541371,0.07352,1340057,0.07345,1512917,0.07353,1210888,0.07344,1273056,0.07354,648647,0.07343,800167,0.07355,1004666,0.07342,1041798,0.07356,665947,0.07341,900642,0.07357,782619,0.0734,851049,0.07358,918920,0.07339,589332
1784625828201000000,0.073485,0.07349,1175090,0.07348,384012,0.0735,1147943,0.07347,684396,0.07351,1556720,0.07346,1541371,0.07352,1340057,0.07345,1512917,0.07353,1210888,0.07344,1274758,0.07354,648647,0.07343,800167,0.07355,1004666,0.07342,1041798,0.07356,665947,0.07341,900642,0.07357,782619,0.0734,849431,0.07358,918920,0.07339,589332
1784625828323000000,0.07347500000000001,0.07348,1481267,0.07347,512705,0.07349,1454268,0.07346,1200051,0.0735,1312236,0.07345,1339620,0.07351,1561766,0.07344,1148500,0.07352,1359918,0.07343,932723,0.07353,1172858,0.07342,1044851,0.07354,648022,0.07341,778841,0.07355,1015667,0.0734,849500,0.07356,665947,0.07339,590859,0.07357,768720,0.07338,965773
1784625828417000000,0.07347500000000001,0.07348,1509048,0.07347,489936,0.07349,1447926,0.07346,1063969,0.0735,1320000,0.07345,1309438,0.07351,1810236,0.07344,1182759,0.07352,1219152,0.07343,938315,0.07353,1114037,0.07342,1047033,0.07354,634724,0.07341,772812,0.07355,1023324,0.0734,849431,0.07356,665947,0.07339,590928,0.07357,768720,0.07338,858212
1784625828525000000,0.07347500000000001,0.07348,1509048,0.07347,489936,0.07349,1446174,0.07346,1064039,0.0735,1324731,0.07345,1309438,0.07351,1810236,0.07344,1182759,0.07352,1058736,0.07343,932868,0.07353,1114037,0.07342,1047033,0.07354,634724,0.07341,772812,0.07355,1023324,0.0734,849431,0.07356,665947,0.07339,590928,0.07357,768720,0.07338,858212
1784625828634000000,0.07347500000000001,0.07348,1510882,0.07347,489867,0.07349,1446174,0.07346,1064039,0.0735,1324731,0.07345,1310340,0.07351,1810236,0.07344,1182759,0.07352,1058654,0.07343,932868,0.07353,1114037,0.07342,1044776,0.07354,634724,0.07341,772812,0.07355,1023324,0.0734,849431,0.07356,665947,0.07339,732758,0.07357,768720,0.07338,858212
1784625828845000000,0.07347500000000001,0.07348,1510964,0.07347,490547,0.07349,1446174,0.07346,1064039,0.0735,1324731,0.07345,1445607,0.07351,1818393,0.07344,1196451,0.07352,1050420,0.07343,924704,0.07353,1122194,0.07342,1052951,0.07354,626560,0.07341,764648,0.07355,1031481,0.0734,857675,0.07356,657783,0.07339,732689,0.07357,768720,0.07338,858212
1784625829087000000,0.07347500000000001,0.07348,1485979,0.07347,496603,0.07349,1446172,0.07346,1066489,0.0735,1324801,0.07345,1445607,0.07351,1818494,0.07344,1196451,0.07352,1050420,0.07343,924704,0.07353,1122194,0.07342,1052951,0.07354,626560,0.07341,764648,0.07355,1031481,0.0734,857675,0.07356,657783,0.07339,732689,0.07357,768720,0.07338,858212
1784625829344000000,0.07347500000000001,0.07348,1182913,0.07347,511452,0.07349,1369667,0.07346,1062948,0.0735,1317173,0.07345,1480438,0.07351,1961151,0.07344,1196451,0.07352,914338,0.07343,924704,0.07353,1120107,0.07342,1052951,0.07354,626641,0.07341,764648,0.07355,1031481,0.0734,857675,0.07356,657783,0.07339,732689,0.07357,768720,0.07338,858212
1784625829536000000,0.07347500000000001,0.07348,1182913,0.07347,581732,0.07349,1369667,0.07346,1062948,0.0735,1317173,0.07345,1480438,0.07351,1961151,0.07344,1191005,0.07352,914338,0.07343,924704,0.07353,1120107,0.07342,1052951,0.07354,626641,0.07341,764648,0.07355,1031481,0.0734,857675,0.07356,657783,0.07339,732689,0.07357,768720,0.07338,858212
1784625829600000000,0.07347500000000001,0.07348,721465,0.07347,581732,0.07349,1369667,0.07346,1062948,0.0735,1317173,0.07345,1480438,0.07351,1961151,0.07344,1191005,0.07352,914338,0.07343,924704,0.07353,1120107,0.07342,1052951,0.07354,626641,0.07341,764648,0.07355,1031481,0.0734,857675,0.07356,657783,0.07339,732689,0.07357,768720,0.07338,858212
1784625829898000000,0.07347500000000001,0.07348,720856,0.07347,547954,0.07349,1369667,0.07346,1061085,0.0735,1317173,0.07345,1480438,0.07351,1961151,0.07344,1168660,0.07352,914338,0.07343,924704,0.07353,1120107,0.07342,1052951,0.07354,626641,0.07341,764648,0.07355,1031481,0.0734,857675,0.07356,657783,0.07339,732689,0.07357,768720,0.07338,858212
1784625830168000000,0.07347500000000001,0.07348,516466,0.07347,819621,0.07349,1366840,0.07346,1063534,0.0735,1325010,0.07345,1480438,0.07351,1990566,0.07344,1170021,0.07352,914338,0.07343,923334,0.07353,1120107,0.07342,1052951,0.07354,626641,0.07341,764648,0.07355,1031481,0.0734,857675,0.07356,657783,0.07339,732689,0.07357,768720,0.07338,858212
1784625830278000000,0.07347500000000001,0.07348,517078,0.07347,819010,0.07349,1366840,0.07346,1063534,0.0735,1326791,0.07345,1472274,0.07351,1998732,0.07344,1176485,0.07352,906174,0.07343,915170,0.07353,1128273,0.07342,1061117,0.07354,618477,0.07341,756484,0.07355,1039647,0.0734,865841,0.07356,649619,0.07339,732689,0.07357,768720,0.07338,858212
1784625830393000000,0.07347500000000001,0.07348,512198,0.07347,822029,0.07349,1366840,0.07346,1065138,0.0735,1315343,0.07345,1475146,0.07351,1992263,0.07344,1178654,0.07352,899414,0.07343,915170,0.07353,1135087,0.07342,1061108,0.07354,618477,0.07341,756484,0.07355,1039656,0.0734,865832,0.07356,649619,0.07339,732689,0.07357,768720,0.07338,858212
1784625830602000000,0.07347500000000001,0.07348,512198,0.07347,822029,0.07349,1366840,0.07346,1065138,0.0735,1322150,0.07345,1475146,0.07351,1992263,0.07344,1178654,0.07352,899414,0.07343,915170,0.07353,1128282,0.07342,1061108,0.07354,618477,0.07341,756484,0.07355,1039656,0.0734,865832,0.07356,649619,0.07339,732689,0.07357,768720,0.07338,858212
1784625830700000000,0.07347500000000001,0.07348,512198,0.07347,822044,0.07349,1366840,0.07346,1068678,0.0735,1322150,0.07345,1475146,0.07351,1992263,0.07344,1178654,0.07352,899414,0.07343,915170,0.07353,1128282,0.07342,1061108,0.07354,618477,0.07341,756484,0.07355,1039656,0.0734,865832,0.07356,649619,0.07339,732689,0.07357,768720,0.07338,858212
1784625831001000000,0.07347500000000001,0.07348,512198,0.07347,822044,0.07349,1366771,0.07346,1068678,0.0735,1322150,0.07345,1475146,0.07351,1992263,0.07344,1184100,0.07352,899414,0.07343,915170,0.07353,1128282,0.07342,1061108,0.07354,618477,0.07341,756484,0.07355,1039656,0.0734,865832,0.07356,649619,0.07339,732689,0.07357,768720,0.07338,858212
1784625831190000000,0.07347500000000001,0.07348,448237,0.07347,822044,0.07349,1366771,0.07346,1068678,0.0735,1307796,0.07345,1475146,0.07351,1992263,0.07344,1184100,0.07352,899414,0.07343,915170,0.07353,1142706,0.07342,1058069,0.07354,618477,0.07341,756484,0.07355,1039656,0.0734,865832,0.07356,649619,0.07339,732689,0.07357,768720,0.07338,858212
1784625831546000000,0.073485,0.07349,635867,0.07348,1390713,0.0735,1061101,0.07347,989583,0.07351,1593655,0.07346,1497646,0.07352,966071,0.07345,1470306,0.07353,1177391,0.07344,1308755,0.07354,625200,0.07343,761877,0.07355,1028236,0.07342,948138,0.07356,662413,0.07341,756484,0.07357,770243,0.0734,865763,0.07358,911272,0.07339,731162
1784625831648000000,0.073485,0.07349,636092,0.07348,1395533,0.0735,1061101,0.07347,982773,0.07351,1593655,0.07346,1497646,0.07352,1127770,0.07345,1470306,0.07353,1177391,0.07344,1315568,0.07354,625200,0.07343,761877,0.07355,1028236,0.07342,948138,0.07356,662413,0.07341,756484,0.07357,770243,0.0734,865763,0.07358,911272,0.07339,731162
1784625831740000000,0.073485,0.07349,636092,0.07348,1395533,0.0735,1061101,0.07347,989583,0.07351,1593655,0.07346,1498494,0.07352,1127770,0.07345,1470306,0.07353,1177391,0.07344,1308755,0.07354,625200,0.07343,759648,0.07355,1028236,0.07342,948138,0.07356,662413,0.07341,756484,0.07357,770243,0.0734,865763,0.07358,911272,0.07339,731162
1784625831853000000,0.073485,0.07349,636092,0.07348,1395617,0.0735,1061101,0.07347,982774,0.07351,1593655,0.07346,1498494,0.07352,1271595,0.07345,1470306,0.07353,1177391,0.07344,1315568,0.07354,625200,0.07343,759648,0.07355,1028236,0.07342,948138,0.07356,662413,0.07341,756484,0.07357,770243,0.0734,865763,0.07358,911272,0.07339,731162
1784625831967000000,0.073485,0.07349,629092,0.07348,1403253,0.0735,1057236,0.07347,982844,0.07351,1588943,0.07346,1512824,0.07352,1271595,0.07345,1498985,0.07353,1167586,0.07344,1315568,0.07354,625200,0.07343,759648,0.07355,1028236,0.07342,948138,0.07356,662413,0.07341,756484,0.07357,770243,0.0734,865763,0.07358,911272,0.07339,731162
1784625832181000000,0.073485,0.07349,621087,0.07348,1406164,0.0735,1055328,0.07347,976492,0.07351,1588943,0.07346,1512894,0.07352,1271665,0.07345,1528961,0.07353,1167586,0.07344,1315498,0.07354,625200,0.07343,759648,0.07355,1028236,0.07342,948138,0.07356,662413,0.07341,756484,0.07357,770243,0.0734,865763,0.07358,911272,0.07339,731162
1784625832308000000,0.073485,0.07349,621087,0.07348,1407865,0.0735,1055174,0.07347,976492,0.07351,1588943,0.07346,1512894,0.07352,1271569,0.07345,1528961,0.07353,1167586,0.07344,1315498,0.07354,625104,0.07343,759648,0.07355,1028236,0.07342,948138,0.07356,662413,0.07341,756484,0.07357,770243,0.0734,865763,0.07358,911272,0.07339,731162
1784625832618000000,0.073485,0.07349,622909,0.07348,1412453,0.0735,1055244,0.07347,976038,0.07351,1588943,0.07346,1512894,0.07352,1271569,0.07345,1534406,0.07353,1167586,0.07344,1315498,0.07354,625104,0.07343,759648,0.07355,1028236,0.07342,948138,0.07356,662413,0.07341,756484,0.07357,770243,0.0734,865763,0.07358,911272,0.07339,731162
1784625833198000000,0.073485,0.07349,622981,0.07348,1412453,0.0735,1055244,0.07347,961721,0.07351,1590876,0.07346,1512894,0.07352,1271569,0.07345,1534406,0.07353,1167586,0.07344,1315498,0.07354,625104,0.07343,759648,0.07355,1028236,0.07342,948138,0.07356,662413,0.07341,756484,0.07357,770243,0.0734,865763,0.07358,911272,0.07339,731162
1784625833259000000,0.073485,0.07349,623183,0.07348,1420518,0.0735,1055244,0.07347,961721,0.07351,1590876,0.07346,1527250,0.07352,1271569,0.07345,1534406,0.07353,1167586,0.07344,1315498,0.07354,625104,0.07343,759648,0.07355,1028236,0.07342,948138,0.07356,662413,0.07341,756484,0.07357,770243,0.0734,865763,0.07358,911272,0.07339,731162
1784625834103000000,0.073485,0.07349,509651,0.07348,1420518,0.0735,1047744,0.07347,968531,0.07351,1590210,0.07346,1527250,0.07352,1279742,0.07345,1542560,0.07353,1159420,0.07344,1305083,0.07354,633268,0.07343,767803,0.07355,1020070,0.07342,939972,0.07356,670577,0.07341,764657,0.07357,770243,0.0734,857597,0.07358,911272,0.07339,731162
1784625834200000000,0.073485,0.07349,509651,0.07348,1420518,0.0735,1047744,0.07347,968531,0.07351,1590346,0.07346,1527250,0.07352,1279742,0.07345,1542560,0.07353,1159420,0.07344,1305083,0.07354,633268,0.07343,767803,0.07355,1020070,0.07342,939972,0.07356,645661,0.07341,764657,0.07357,770243,0.0734,857597,0.07358,911272,0.07339,731162
1784625834318000000,0.073485,0.07349,509651,0.07348,1404115,0.0735,1051704,0.07347,961721,0.07351,1582846,0.07346,1527250,0.07352,1279742,0.07345,1539020,0.07353,1159420,0.07344,1311896,0.07354,633268,0.07343,767803,0.07355,1020070,0.07342,939972,0.07356,645661,0.07341,764657,0.07357,770243,0.0734,857597,0.07358,911272,0.07339,731162
1784625834363000000,0.073485,0.07349,509651,0.07348,1404115,0.0735,1051695,0.07347,961721,0.07351,1582846,0.07346,1527250,0.07352,1279742,0.07345,1539020,0.07353,1159420,0.07344,1311896,0.07354,633268,0.07343,767803,0.07355,1044977,0.07342,939972,0.07356,645661,0.07341,764657,0.07357,770243,0.0734,857597,0.07358,911272,0.07339,731162
1784625834676000000,0.073485,0.07349,509651,0.07348,1402500,0.0735,1051695,0.07347,964221,0.07351,1582846,0.07346,1527250,0.07352,1283282,0.07345,1539020,0.07353,1159420,0.07344,1311896,0.07354,633268,0.07343,767803,0.07355,1044977,0.07342,939972,0.07356,645661,0.07341,764657,0.07357,770243,0.0734,857597,0.07358,911272,0.07339,731162
1784625835148000000,0.073485,0.07349,838480,0.07348,783302,0.0735,1051695,0.07347,964221,0.07351,1589652,0.07346,1523847,0.07352,1261408,0.07345,1542423,0.07353,1159420,0.07344,1311896,0.07354,626464,0.07343,767803,0.07355,1044977,0.07342,939972,0.07356,645661,0.07341,764657,0.07357,770243,0.0734,857597,0.07358,911272,0.07339,731162
1784625835220000000,0.073485,0.07349,838737,0.07348,780565,0.0735,1051695,0.07347,971161,0.07351,1589652,0.07346,1523847,0.07352,1261408,0.07345,1542423,0.07353,1159420,0.07344,1311896,0.07354,626464,0.07343,767803,0.07355,1044977,0.07342,939972,0.07356,645661,0.07341,764657,0.07357,770243,0.0734,857597,0.07358,911272,0.07339,731162
1784625835340000000,0.073485,0.07349,737163,0.07348,780565,0.0735,1051695,0.07347,971161,0.07351,1581486,0.07346,1523847,0.07352,1269563,0.07345,1550597,0.07353,1151254,0.07344,1303730,0.07354,634628,0.07343,775976,0.07355,1036811,0.07342,931806,0.07356,653825,0.07341,772812,0.07357,770243,0.0734,849431,0.07358,911272,0.07339,731162
1784625835600000000,0.073485,0.07349,703163,0.07348,778701,0.0735,1051695,0.07347,971161,0.07351,1581486,0.07346,1523847,0.07352,1269563,0.07345,1550597,0.07353,1151254,0.07344,1303730,0.07354,634628,0.07343,775976,0.07355,1036811,0.07342,931806,0.07356,653825,0.07341,772812,0.07357,770243,0.0734,849431,0.07358,911272,0.07339,731162
1784625835705000000,0.073485,0.07349,715085,0.07348,778701,0.0735,1051695,0.07347,971161,0.07351,1581486,0.07346,1523847,0.07352,1269563,0.07345,1550597,0.07353,1151254,0.07344,1303730,0.07354,634628,0.07343,775976,0.07355,1036811,0.07342,931806,0.07356,653825,0.07341,772812,0.07357,770243,0.0734,849431,0.07358,911272,0.07339,731162
1784625835807000000,0.073485,0.07349,715085,0.07348,775858,0.0735,1051695,0.07347,971161,0.07351,1581486,0.07346,1523847,0.07352,1269563,0.07345,1550597,0.07353,1151254,0.07344,1303730,0.07354,634628,0.07343,775976,0.07355,1036811,0.07342,931806,0.07356,653825,0.07341,772812,0.07357,770243,0.0734,849431,0.07358,911272,0.07339,731162
1784625836172000000,0.073485,0.07349,715154,0.07348,786083,0.0735,1051695,0.07347,961100,0.07351,1581486,0.07346,1523847,0.07352,1269563,0.07345,1550597,0.07353,1151254,0.07344,1303730,0.07354,634628,0.07343,775976,0.07355,1036811,0.07342,931806,0.07356,653825,0.07341,772812,0.07357,770243,0.0734,849431,0.07358,911272,0.07339,731162
1784625836270000000,0.073485,0.07349,715151,0.07348,786155,0.0735,1051695,0.07347,963219,0.07351,1581486,0.07346,1523847,0.07352,1269563,0.07345,1550597,0.07353,1151254,0.07344,1303730,0.07354,634628,0.07343,775976,0.07355,1036811,0.07342,931806,0.07356,653825,0.07341,772812,0.07357,770243,0.0734,849431,0.07358,911272,0.07339,731162
1784625836524000000,0.073485,0.07349,715220,0.07348,786224,0.0735,1051695,0.07347,963219,0.07351,1581486,0.07346,1523847,0.07352,1269563,0.07345,1550597,0.07353,1151254,0.07344,1303730,0.07354,634628,0.07343,775976,0.07355,1036811,0.07342,931806,0.07356,653825,0.07341,772812,0.07357,770243,0.0734,849431,0.07358,911272,0.07339,731162
